memset_erms,8,16384,262144,0,0,172893907
memset_erms,8,16384,262144,0,0,156272395
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,16384,262144,0,1,160683453
memset_erms,8,16384,262144,0,1,154197895
memset_erms,8,16384,262144,0,1,161886372
memset_erms,8,16384,262144,0,1,159018718
memset_erms,8,16384,262144,0,1,161650500
memset_erms,8,16384,262144,0,1,160080978
memset_erms,8,16384,262144,0,1,148464354
memset_erms,8,16384,262144,0,1,155465197
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,16384,262144,0,2,160185967
memset_erms,8,16384,262144,0,2,165732027
memset_erms,8,16384,262144,0,2,157543773
memset_erms,8,16384,262144,0,2,156563505
memset_erms,8,16384,262144,0,2,155655972
memset_erms,8,16384,262144,0,2,162353801
memset_erms,8,16384,262144,0,2,153358792
memset_erms,8,16384,262144,0,2,161951200
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,16384,262144,0,3,159009515
memset_erms,8,16384,262144,0,3,155729886
memset_erms,8,16384,262144,0,3,154171291
memset_erms,8,16384,262144,0,3,162730239
memset_erms,8,16384,262144,0,3,151737633
memset_erms,8,16384,262144,0,3,160345100
memset_erms,8,16384,262144,0,3,155963722
memset_erms,8,16384,262144,0,3,175665460
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,8192,524288,0,0,160333287
memset_erms,8,8192,524288,0,0,171962168
memset_erms,8,8192,524288,0,0,163109982
memset_erms,8,8192,524288,0,0,160489229
memset_erms,8,8192,524288,0,0,155386757
memset_erms,8,8192,524288,0,0,167285794
memset_erms,8,8192,524288,0,0,163793327
memset_erms,8,8192,524288,0,0,154689950
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,8192,524288,0,1,155268418
memset_erms,8,8192,524288,0,1,154484387
memset_erms,8,8192,524288,0,1,156188638
memset_erms,8,8192,524288,0,1,158242926
memset_erms,8,8192,524288,0,1,163450226
memset_erms,8,8192,524288,0,1,157494486
memset_erms,8,8192,524288,0,1,166782424
memset_erms,8,8192,524288,0,1,157250583
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,8192,524288,0,2,157297222
memset_erms,8,8192,524288,0,2,156806772
memset_erms,8,8192,524288,0,2,156726538
memset_erms,8,8192,524288,0,2,157014843
memset_erms,8,8192,524288,0,2,158065825
memset_erms,8,8192,524288,0,2,159335776
memset_erms,8,8192,524288,0,2,168258222
memset_erms,8,8192,524288,0,2,157836574
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,8192,524288,0,3,158337952
memset_erms,8,8192,524288,0,3,154756453
memset_erms,8,8192,524288,0,3,152976786
memset_erms,8,8192,524288,0,3,156421313
memset_erms,8,8192,524288,0,3,155824229
memset_erms,8,8192,524288,0,3,158014017
memset_erms,8,8192,524288,0,3,157501820
memset_erms,8,8192,524288,0,3,152122265
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,4096,1048576,0,0,157068096
memset_erms,8,4096,1048576,0,0,157487898
memset_erms,8,4096,1048576,0,0,156543137
memset_erms,8,4096,1048576,0,0,158612357
memset_erms,8,4096,1048576,0,0,167940335
memset_erms,8,4096,1048576,0,0,159746009
memset_erms,8,4096,1048576,0,0,176880832
memset_erms,8,4096,1048576,0,0,167134986
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,4096,1048576,0,1,159916346
memset_erms,8,4096,1048576,0,1,153885603
memset_erms,8,4096,1048576,0,1,174833349
memset_erms,8,4096,1048576,0,1,157413603
memset_erms,8,4096,1048576,0,1,152719069
memset_erms,8,4096,1048576,0,1,167731081
memset_erms,8,4096,1048576,0,1,162055588
memset_erms,8,4096,1048576,0,1,166112494
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,4096,1048576,0,2,159038699
memset_erms,8,4096,1048576,0,2,158764606
memset_erms,8,4096,1048576,0,2,160729720
memset_erms,8,4096,1048576,0,2,157655251
memset_erms,8,4096,1048576,0,2,159577788
memset_erms,8,4096,1048576,0,2,159408329
memset_erms,8,4096,1048576,0,2,164910885
memset_erms,8,4096,1048576,0,2,159886250
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,4096,1048576,0,3,167230843
memset_erms,8,4096,1048576,0,3,170563536
memset_erms,8,4096,1048576,0,3,163232896
memset_erms,8,4096,1048576,0,3,163287273
memset_erms,8,4096,1048576,0,3,157055146
memset_erms,8,4096,1048576,0,3,159530238
memset_erms,8,4096,1048576,0,3,165889409
memset_erms,8,4096,1048576,0,3,166130927
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,2048,2097152,0,0,158011618
memset_erms,8,2048,2097152,0,0,158251440
memset_erms,8,2048,2097152,0,0,161526013
memset_erms,8,2048,2097152,0,0,159473020
memset_erms,8,2048,2097152,0,0,162245092
memset_erms,8,2048,2097152,0,0,153627483
memset_erms,8,2048,2097152,0,0,160519881
memset_erms,8,2048,2097152,0,0,174902724
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,2048,2097152,0,1,159517585
memset_erms,8,2048,2097152,0,1,152684316
memset_erms,8,2048,2097152,0,1,149651307
memset_erms,8,2048,2097152,0,1,152533820
memset_erms,8,2048,2097152,0,1,156225589
memset_erms,8,2048,2097152,0,1,151197893
memset_erms,8,2048,2097152,0,1,163903918
memset_erms,8,2048,2097152,0,1,152014956
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,2048,2097152,0,2,160145745
memset_erms,8,2048,2097152,0,2,156407380
memset_erms,8,2048,2097152,0,2,156806364
memset_erms,8,2048,2097152,0,2,152690638
memset_erms,8,2048,2097152,0,2,160225971
memset_erms,8,2048,2097152,0,2,154323024
memset_erms,8,2048,2097152,0,2,151927189
memset_erms,8,2048,2097152,0,2,170233445
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,2048,2097152,0,3,164205316
memset_erms,8,2048,2097152,0,3,172407838
memset_erms,8,2048,2097152,0,3,166688864
memset_erms,8,2048,2097152,0,3,152867267
memset_erms,8,2048,2097152,0,3,159026794
memset_erms,8,2048,2097152,0,3,156434481
memset_erms,8,2048,2097152,0,3,165181825
memset_erms,8,2048,2097152,0,3,156832665
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,1024,4194304,0,0,321548063
memset_erms,8,1024,4194304,0,0,321555620
memset_erms,8,1024,4194304,0,0,315115425
memset_erms,8,1024,4194304,0,0,316396442
memset_erms,8,1024,4194304,0,0,315783272
memset_erms,8,1024,4194304,0,0,316329791
memset_erms,8,1024,4194304,0,0,323923340
memset_erms,8,1024,4194304,0,0,313976972
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,1024,4194304,0,1,326652436
memset_erms,8,1024,4194304,0,1,327029712
memset_erms,8,1024,4194304,0,1,327435407
memset_erms,8,1024,4194304,0,1,326090727
memset_erms,8,1024,4194304,0,1,327364574
memset_erms,8,1024,4194304,0,1,326345296
memset_erms,8,1024,4194304,0,1,327220454
memset_erms,8,1024,4194304,0,1,327589198
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,1024,4194304,0,2,322498805
memset_erms,8,1024,4194304,0,2,321069192
memset_erms,8,1024,4194304,0,2,316833841
memset_erms,8,1024,4194304,0,2,316780157
memset_erms,8,1024,4194304,0,2,319598320
memset_erms,8,1024,4194304,0,2,318128858
memset_erms,8,1024,4194304,0,2,317767876
memset_erms,8,1024,4194304,0,2,316499078
func,nthreads,iter,size,align,reuse,time_ns
memset_erms,8,1024,4194304,0,3,313146993
memset_erms,8,1024,4194304,0,3,311627380
memset_erms,8,1024,4194304,0,3,305337636
memset_erms,8,1024,4194304,0,3,307551341
